,hmid,Root_Object_Phrase,Pronoun,wid,reflection_period,predicted_category,age,country,gender,marital,parenthood
25045,70406,surprised - me,,8173,3m,affection,23.0,USA,f,single,n
25046,70406,did - things,,8173,3m,affection,23.0,USA,f,single,n
25047,70407,offered - job,I,12344,3m,achievement,27.0,USA,m,single,n
25048,70409,joined - team,,620,3m,affection,25,VEN,m,single,n
25049,70412,put - efforts,I,1648,3m,achievement,30,VEN,f,separated,y
25050,70413,sent - gift,I,9832,3m,achievement,29.0,USA,m,single,n
25051,70413,needed - chairs,I,9832,3m,achievement,29.0,USA,m,single,n
25052,70414,told - me,I,9426,3m,affection,32.0,USA,f,married,y
25053,70414,found - cards,I,9426,3m,affection,32.0,USA,f,married,y
25054,70415,got - promotion,I,95,3m,achievement,37,USA,m,married,y
25055,70416,picked - bees,I,3527,3m,achievement,31.0,USA,f,single,n
25056,70418,saw - cat,I,18,3m,affection,30,USA,m,single,n
25057,70420,cooked - food,I,26,3m,affection,31.0,IND,f,married,y
25058,70425,ate - lots,I,1278,3m,affection,25.0,USA,m,married,n
25059,70428,heard - news,I,10939,3m,affection,69.0,IND,m,married,y
25060,70429,got - license,I,224,3m,achievement,31,IND,m,married,y
25061,70430,received - refund,I,11898,3m,achievement,29.0,USA,f,single,n
25062,70431,took - nephew,I,838,3m,affection,37,USA,f,single,n
25063,70432,found - pair,I,310,3m,achievement,83,USA,m,married,y
25064,70433,met - s,I,6327,3m,bonding,26.0,USA,f,single,n
25065,70433,met - bunch,I,6327,3m,bonding,26.0,USA,f,single,n
25066,70437,cooked - rice,I,757,3m,enjoy_the_moment,25,IND,m,single,n
25067,70441,gave - birth,,922,3m,affection,31,USA,f,single,n
25068,70442,visited - me,,523,3m,affection,22.0,USA,m,single,n
25069,70443,give - party,,15,3m,bonding,27,USA,m,married,y
25070,70444,attained - ceremony,I,76,3m,affection,29,IND,m,married,y
25071,70446,told - me,I,710,3m,achievement,34.0,USA,m,married,y
25072,70447,rey - much,,102,3m,affection,27,IND,f,married,y
25073,70450,visited - brother,I,9327,3m,affection,34.0,USA,f,single,n
25074,70452,bought - car,,8369,3m,achievement,33.0,USA,f,married,y
25075,70453,won - 30point,I,38,3m,achievement,26,GBR,m,single,y
25076,70454,stole - time,,1073,3m,affection,61,IND,m,married,y
25077,70454,resist - other,,1073,3m,affection,61,IND,m,married,y
25078,70456,Seeing - headphone,I,1519,3m,affection,22,IND,m,single,n
25079,70458,leave - me,I,10441,3m,affection,29.0,USA,m,married,n
25080,70460,got - bonus,I,253,3m,achievement,32.0,USA,m,single,n
25081,70464,saw - art,I,886,3m,enjoy_the_moment,29.0,USA,f,single,n
25082,70465,given - award,,4682,3m,affection,31,USA,m,married,n
25083,70471,had - drinking,I,433,3m,enjoy_the_moment,26,USA,m,single,n
25084,70474,paid - all,I,10464,3m,achievement,32.0,USA,f,single,y
25085,70476,watching - episode,I,12703,3m,leisure,27.0,USA,m,single,n
25086,70476,was - bit,I,12703,3m,leisure,27.0,USA,m,single,n
25087,70480,gives - car,,69,3m,affection,23,USA,m,married,y
25088,70487,watched - lecture,I,3725,3m,achievement,48,USA,m,single,y
25089,70491,visited - site,I,987,3m,achievement,28.0,USA,m,single,n
25090,70493,gave - hug,I,261,3m,affection,25,IND,f,married,y
25091,70494,got - tickets,I,9006,3m,bonding,28.0,USA,m,single,n
25092,70494,had - ticket,I,9006,3m,bonding,28.0,USA,m,single,n
25093,70495,gave - hug,I,483,3m,affection,25.0,IND,f,married,y
25094,70497,doing - job,I,461,3m,achievement,61,USA,f,married,y
25095,70501,read - book,I,6355,3m,leisure,33.0,USA,m,married,y
25096,70503,made - friends,I,2525,3m,bonding,36,USA,m,single,n
25097,70504,won - sweepstakes,I,6311,3m,achievement,23.0,USA,m,single,n
25098,70508,bought - bracelet,I,790,3m,achievement,28,IND,f,married,y
25099,70512,got - interview,I,1017,3m,achievement,30,USA,f,single,n
25100,70513,brought - bullet,,62,3m,achievement,3,IND,m,single,n
25101,70514,purchased - car,I,51,3m,achievement,30,IND,m,single,n
25102,70516,made - it,,655,3m,achievement,24,USA,m,single,n
25103,70517,attaining - ID,,6608,3m,achievement,25.0,UMI,m,single,n
25104,70521,made - bucks,I,485,3m,achievement,28.0,USA,f,single,n
25105,70524,finished - project,I,880,3m,achievement,25,USA,f,single,n
25106,70527,missed - days,I,904,3m,achievement,25.0,IND,m,married,y
25107,70527,forget - visit,I,904,3m,achievement,25.0,IND,m,married,y
25108,70530,gifted - car,,257,3m,affection,27,IND,f,single,n
25109,70531,CELEBRATED - BIRTHDAY,,963,3m,bonding,32,IND,f,married,y
25110,70535,organized - tour,I,2,3m,affection,29.0,IND,m,married,y
25111,70539,Went - bowling,,8847,3m,affection,25.0,USA,f,married,y
25112,70548,received - raise,I,13335,3m,achievement,20.0,USA,m,single,n
25113,70553,got - parents,I,1499,3m,achievement,21,USA,o,single,n
25114,70554,made - love,I,1170,3m,affection,28,USA,m,married,y
25115,70556,Baking - cupcakes,,8443,3m,affection,24.0,CAN,f,married,n
25116,70557,GOT - JOB,I,2129,3m,affection,34,IND,f,married,y
25117,70560,got - bag,,1654,3m,bonding,27.0,USA,f,single,n
25118,70563,gave - hug,I,1215,3m,affection,26,IND,m,married,y
25119,70564,WENT - PICNIC,,4092,3m,enjoy_the_moment,33.0,IND,f,married,y
25120,70565,picked - guitar,I,4722,3m,leisure,26.0,USA,m,single,n
25121,70566,brought - grandpa,I,3315,3m,affection,20.0,USA,f,single,n
25122,70566,brought - hamburger,I,3315,3m,affection,20.0,USA,f,single,n
25123,70568,saw - friend,I,1737,3m,bonding,18.0,USA,f,single,n
25124,70569,arranged - camp,I,40,3m,enjoy_the_moment,28,IND,m,single,n
25125,70570,celebrated - birthday,I,12566,3m,bonding,34.0,CAN,m,single,n
25126,70573,made - plan,I,571,3m,achievement,31,USA,f,single,n
25127,70574,got - car,,743,3m,achievement,30.0,USA,m,married,y
25128,70575,found - table,I,1843,3m,achievement,27,USA,m,single,n
25129,70577,took - place,I,600,3m,affection,41.0,IND,f,married,y
25130,70579,attended - wedding,I,4475,3m,bonding,26.0,USA,f,married,n
25131,70589,like - it,I,666,3m,enjoy_the_moment,22.0,IND,f,single,n
25132,70590,changed - job,,50,3m,achievement,30,IND,m,single,y
25133,70593,won - tickets,I,1456,3m,achievement,25,USA,m,single,n
25134,70595,BOUGHT - WATCH,I,2511,3m,achievement,24.0,IND,m,married,n
25135,70596,like - it,I,335,3m,enjoy_the_moment,22,IND,f,single,n
25136,70598,UNFORGETTABLE - MOMENTS,I,355,3m,bonding,27,IND,m,married,y
25137,70600,turned - documents,I,1036,3m,achievement,22.0,USA,m,single,n
25138,70604,like - it,I,322,3m,enjoy_the_moment,25,IND,m,single,n
25139,70608,received - inches,,3625,3m,achievement,27,AFG,m,widowed,n
25140,70608,felling - one,,3625,3m,achievement,27,AFG,m,widowed,n
25141,70610,Presenting - friends,I,35,3m,bonding,26,IND,m,single,n
25142,70612,bought - bike,I,352,3m,affection,23,IND,f,single,n
25143,70612,ride - bike,I,352,3m,affection,23,IND,f,single,n
25144,70613,got - incentive,I,1057,3m,achievement,27,IND,m,married,y
25145,70614,celebrated - anniversary,I,48,3m,affection,57.0,USA,f,married,n
25146,70615,presented - necklace,,1193,3m,affection,33,IND,f,married,y
25147,70619,had - end,,3681,3m,achievement,40,IND,f,married,n
25148,70619,Had - time,,3681,3m,achievement,40,IND,f,married,n
25149,70620,Gifting - sister,,981,3m,affection,22,IND,m,single,n
25150,70621,ATE - LUNCH,I,39,3m,affection,36,IND,m,married,y
25151,70622,got - promotion,I,9280,3m,achievement,35.0,AUT,m,married,y
25152,70623,brought - Pizza,,7754,3m,affection,22.0,USA,m,single,n
25153,70624,grow - apples,I,455,3m,affection,29.0,IND,m,married,y
25154,70624,spelt - episodes,I,455,3m,affection,29.0,IND,m,married,y
25155,70624,reminds - me,I,455,3m,affection,29.0,IND,m,married,y
25156,70624,greet - me,I,455,3m,affection,29.0,IND,m,married,y
25157,70624,find - beggars,I,455,3m,affection,29.0,IND,m,married,y
25158,70624,see - it,I,455,3m,affection,29.0,IND,m,married,y
25159,70624,ask - him,I,455,3m,affection,29.0,IND,m,married,y
25160,70624,arenat - flags,I,455,3m,affection,29.0,IND,m,married,y
25161,70624,says - aId,I,455,3m,affection,29.0,IND,m,married,y
25162,70624,has - Muslims,I,455,3m,affection,29.0,IND,m,married,y
25163,70624,do - hai,I,455,3m,affection,29.0,IND,m,married,y
25164,70624,return - wink,I,455,3m,affection,29.0,IND,m,married,y
25165,70624,nurse - counter,I,455,3m,affection,29.0,IND,m,married,y
25166,70624,displays - almonds,I,455,3m,affection,29.0,IND,m,married,y
25167,70624,exchanges - word,I,455,3m,affection,29.0,IND,m,married,y
25168,70624,grew - saffron,I,455,3m,affection,29.0,IND,m,married,y
25169,70624,aTry - them,I,455,3m,affection,29.0,IND,m,married,y
25170,70624,see - way,I,455,3m,affection,29.0,IND,m,married,y
25171,70624,find - almonds,I,455,3m,affection,29.0,IND,m,married,y
25172,70625,had - School,I,7387,3m,affection,42.0,IND,f,married,y
25173,70625,thank - God,I,7387,3m,affection,42.0,IND,f,married,y
25174,70626,received - coupon,I,484,3m,achievement,44.0,USA,f,divorced,y
25175,70627,helped - kid,I,467,3m,bonding,54,USA,f,single,n
25176,70628,attended - concert,I,5908,3m,enjoy_the_moment,22.0,USA,f,single,n
25177,70629,had - periods,I,74,3m,enjoy_the_moment,27,IND,f,married,y
25178,70631,took - lunch,,71,3m,bonding,26.0,IND,m,single,y
25179,70632,ate - food,I,1759,3m,enjoy_the_moment,33.0,USA,m,single,n
25180,70634,bought - tv,I,372,3m,achievement,19,USA,m,single,n
25181,70636,ENTERED - APARTMENT,,1038,3m,affection,58.0,IND,f,married,y
25182,70636,SEE - THEM,,1038,3m,affection,58.0,IND,f,married,y
25183,70636,SEE - HAPPY,,1038,3m,affection,58.0,IND,f,married,y
25184,70637,STARTED - BUSINESS,I,1481,3m,achievement,24,IND,f,single,n
25185,70639,brought - smartphone,I,78,3m,achievement,28,USA,f,married,y
25186,70641,knows - anything,I,136,3m,enjoy_the_moment,30.0,IND,m,married,y
25187,70641,want - beach,I,136,3m,enjoy_the_moment,30.0,IND,m,married,y
25188,70641,feel - freest,I,136,3m,enjoy_the_moment,30.0,IND,m,married,y
25189,70646,tried - kind,I,1048,3m,enjoy_the_moment,31.0,USA,m,married,n
25190,70647,Spending - weekend,,3342,3m,affection,30.0,USA,m,single,n
25191,70648,save - cluster,,61,3m,achievement,29,IND,m,single,n
25192,70650,won - match,,476,3m,bonding,25,IND,m,single,n
25193,70653,found - deal,I,12671,3m,achievement,26.0,USA,m,single,n
25194,70659,have - lead,I,1718,3m,achievement,66.0,USA,f,single,n
25195,70659,Wish - luck,I,1718,3m,achievement,66.0,USA,f,single,n
25196,70660,enjoyed - time,I,1044,3m,affection,27.0,IND,f,married,y
25197,70661,got - promotion,I,2490,3m,achievement,30,ARE,m,single,n
25198,70663,fixed - bugs,I,967,3m,achievement,29.0,USA,m,single,n
25199,70664,received - recognition,I,11496,3m,achievement,27.0,USA,m,single,n
25200,70665,receiving - raise,I,3468,3m,achievement,30.0,USA,m,single,n
25201,70668,finished - book,,400,3m,enjoy_the_moment,26,IND,m,single,n
25202,70669,remodeled - garden,I,13,3m,achievement,45.0,IND,m,married,y
25203,70670,TAKE - DAY,,566,3m,affection,28,IND,f,married,y
25204,70671,has - role,,477,3m,enjoy_the_moment,29,IND,f,married,y
25205,70671,kick - imagination,,477,3m,enjoy_the_moment,29,IND,f,married,y
25206,70672,consulted - Doctor,I,5347,3m,affection,42.0,IND,m,married,y
25207,70677,told - me,I,9085,3m,bonding,51.0,USA,f,single,y
25208,70679,had - meal,I,4003,3m,affection,28,USA,f,married,y
25209,70680,found - area,,7205,3m,nature,41.0,USA,f,married,y
25210,70681,got - news,I,12,3m,achievement,25,USA,f,single,n
25211,70682,purchased - car,I,27,3m,achievement,28,USA,m,married,y
25212,70683,purchased - smartphone,I,19,3m,achievement,29,USA,m,married,n
25213,70684,take - me,,955,3m,affection,30,IND,m,married,n
25214,70685,finished - book,,412,3m,enjoy_the_moment,25,IND,f,married,y
25215,70686,had - threesome,I,1418,3m,affection,23,USA,m,single,n
25216,70689,boosted - grade,I,3909,3m,achievement,19,USA,m,single,n
25217,70690,prepared - dishes,,3135,3m,affection,23.0,IND,m,single,n
25218,70691,saw - group,I,1151,3m,achievement,29,USA,m,single,n
25219,70693,attended - event,I,12728,3m,bonding,21.0,USA,m,single,n
25220,70695,telling - me,I,718,3m,affection,32,USA,m,single,n
25221,70697,given - subscription,I,464,3m,achievement,25,USA,m,single,n
25222,70701,earned - degree,I,3278,3m,achievement,26.0,USA,f,single,n
25223,70704,got - all,I,7,3m,achievement,34,USA,m,married,y
25224,70705,changed - job,,81,3m,achievement,30,IND,m,single,y
25225,70706,called - me,,299,3m,achievement,25,IND,m,married,y
25226,70708,met - one,I,9249,3m,affection,33.0,IND,m,married,n
25227,70708,Shared - issues,I,9249,3m,affection,33.0,IND,m,married,n
25228,70713,watched - movie,I,698,3m,leisure,35,IND,m,married,y
25229,70714,delivered - girl,,24,3m,affection,35,IND,f,single,n
25230,70717,presented - saree,I,232,3m,affection,26.0,IND,f,married,y
25231,70721,brought - pet,I,1218,3m,affection,31,USA,f,married,y
25232,70722,received - order,I,906,3m,achievement,24.0,USA,m,single,n
25233,70725,WENT - YOGA,I,605,3m,exercise,28,IND,m,married,y
25234,70726,got - raise,,11864,3m,affection,38.0,USA,m,single,n
25235,70728,Saw - movie,I,94,3m,leisure,28,USA,m,single,n
25236,70729,received - return,I,11845,3m,achievement,25.0,USA,f,single,n
25237,70731,took - son,I,33,3m,affection,44,THA,m,married,y
25238,70733,got - Switch,I,206,3m,leisure,28,DNK,f,married,n
25239,70737,Leaving - job,,3006,3m,achievement,30.0,USA,m,single,n
25240,70738,sold - phone,I,1899,3m,achievement,33,IND,m,single,n
25241,70740,got - grade,I,674,3m,achievement,26,USA,m,single,n
25242,70741,had - birthday,I,10822,3m,enjoy_the_moment,19.0,FIN,m,single,n
25243,70743,rang - me,,223,3m,affection,28,IND,m,married,y
25244,70744,meet - friends,I,560,3m,bonding,33,IND,m,married,y
25245,70746,played - recital,I,1401,3m,affection,21.0,USA,m,single,n
25246,70747,become - uncle,I,947,3m,affection,25,USA,m,single,n
25247,70748,bought - sofa,,613,3m,achievement,32,IND,f,married,y
25248,70750,watching - lessons,I,1488,3m,enjoy_the_moment,59.0,IND,f,married,y
25249,70756,initiated - conversation,,5198,3m,bonding,28.0,USA,f,single,n
25250,70757,arranged - party,I,1500,3m,affection,44,IND,m,married,y
25251,70758,had - dinner,I,450,3m,enjoy_the_moment,39,USA,m,married,n
25252,70759,purchased - television,I,5891,3m,achievement,29.0,USA,m,married,n
25253,70760,presented - project,,9948,3m,achievement,26.0,USA,f,married,y
25254,70761,Spending - time,I,1973,3m,affection,32,IND,m,married,y
25255,70761,Playing - games,I,1973,3m,affection,32,IND,m,married,y
25256,70761,was - fear,I,1973,3m,affection,32,IND,m,married,y
25257,70761,enjoying - time,I,1973,3m,affection,32,IND,m,married,y
25258,70764,won - ticket,I,4962,3m,achievement,28,USA,m,single,y
25259,70765,PURCHASING - THINGS,I,642,3m,achievement,30,IND,m,married,y
25260,70766,ran - head,I,391,3m,achievement,36,USA,m,married,n
25261,70768,ask - me,,843,3m,affection,33.0,IND,f,married,y
25262,70770,PAID - CAR,I,11832,3m,achievement,50.0,USA,f,married,y
25263,70771,like - boy,I,13279,3m,affection,30.0,IND,m,married,n
25264,70771,loved - girl,I,13279,3m,affection,30.0,IND,m,married,n
25265,70771,loved - her,I,13279,3m,affection,30.0,IND,m,married,n
25266,70771,avoid - friend,I,13279,3m,affection,30.0,IND,m,married,n
25267,70771,got - failure,I,13279,3m,affection,30.0,IND,m,married,n
25268,70771,got - marry,I,13279,3m,affection,30.0,IND,m,married,n
25269,70771,left - me,I,13279,3m,affection,30.0,IND,m,married,n
25270,70771,avoid - her,I,13279,3m,affection,30.0,IND,m,married,n
25271,70771,saw - lady,I,13279,3m,affection,30.0,IND,m,married,n
25272,70771,believe - eyes,I,13279,3m,affection,30.0,IND,m,married,n
25273,70772,brought - home,I,5623,3m,achievement,45.0,USA,m,single,n
25274,70772,brought - lasagna,I,5623,3m,achievement,45.0,USA,m,single,n
25275,70772,had - day,I,5623,3m,achievement,45.0,USA,m,single,n
25276,70774,have - key,I,11777,3m,affection,39.0,USA,m,divorced,y
25277,70776,getting - job,,1749,3m,affection,30.0,USA,m,single,n
25278,70779,got - box,I,2018,3m,achievement,34,IND,m,married,y
25279,70780,judge - fish,,893,3m,achievement,32,USA,m,married,y
25280,70781,make - baby,I,213,3m,affection,30,USA,f,married,y
25281,70781,make - 4,I,213,3m,affection,30,USA,f,married,y
25282,70784,bought - painting,,1583,3m,affection,35,USA,m,married,n
25283,70786,bought - connection,I,1378,3m,achievement,52,IND,m,single,n
25284,70786,made - announcement,I,1378,3m,achievement,52,IND,m,single,n
25285,70787,celebrated - birthday,,1240,3m,affection,23.0,PHL,m,single,n
25286,70787,celebrate - much,,1240,3m,affection,23.0,PHL,m,single,n
25287,70788,had - party,I,5595,3m,affection,65.0,USA,f,married,y
25288,70792,Purchased - machine,,289,3m,achievement,31,IND,m,single,n
25289,70793,got - tickets,I,341,3m,achievement,29,IND,f,married,y
25290,70795,see - friends,,900,3m,bonding,30,IND,f,married,y
25291,70795,remaining - days,,900,3m,bonding,30,IND,f,married,y
25292,70801,receive - feedback,,503,3m,achievement,40,GBR,m,single,n
25293,70801,boosts - esteem,,503,3m,achievement,40,GBR,m,single,n
25294,70804,PAINTED - HALLWAY,I,339,3m,achievement,32,USA,m,single,n
25295,70804,HAS - MARKS,I,339,3m,achievement,32,USA,m,single,n
25296,70805,completed - puzzle,I,4731,3m,bonding,26.0,USA,m,single,n
25297,70807,baked - cake,I,2030,3m,achievement,31,USA,f,married,n
25298,70809,felt - amount,I,11390,3m,affection,24.0,USA,f,single,n
25299,70812,bought - game,I,2165,3m,leisure,33,USA,m,single,y
25300,70812,bought - Dawn,I,2165,3m,leisure,33,USA,m,single,y
25301,70813,killed - August,,583,3m,achievement,25.0,USA,m,single,n
25302,70815,promoted - grades,,732,3m,affection,39,IND,m,married,y
25303,70816,meat - zoya,,1523,3m,bonding,20,IND,f,single,y
25304,70816,have - crush,,1523,3m,bonding,20,IND,f,single,y
25305,70817,bought - doll,,11861,3m,affection,36.0,USA,f,married,y
25306,70818,Getting - cheeseburger,,5602,3m,enjoy_the_moment,25.0,USA,m,married,y
25307,70819,brought - surprises,,1066,3m,affection,40,USA,f,married,y
25308,70822,had - moments,I,201,3m,enjoy_the_moment,34,IND,m,married,y
25309,70823,visited - brother,I,1732,3m,affection,37,USA,m,married,n
25310,70826,seen - her,I,4386,3m,bonding,42,USA,m,single,n
25311,70826,seen - her,I,4386,3m,bonding,42,USA,m,single,n
25312,70828,got - job,,599,3m,affection,43,USA,f,married,y
25313,70829,ask - themselves,,5195,3m,enjoy_the_moment,22,USA,m,single,n
25314,70829,put - you,,5195,3m,enjoy_the_moment,22,USA,m,single,n
25315,70834,won - jackpot,I,7805,3m,achievement,48.0,USA,m,single,n
25316,70835,offered - place,I,3888,3m,achievement,40.0,USA,f,single,y
25317,70838,tracked - it,,13755,3m,affection,35.0,TCA,f,married,y
25318,70838,let - squeal,,13755,3m,affection,35.0,TCA,f,married,y
25319,70842,called - me,,13597,3m,affection,55.0,USA,f,married,y
25320,70843,made - love,I,6912,3m,affection,28.0,USA,m,single,n
25321,70844,got - bonus,I,7308,3m,achievement,29.0,USA,m,single,n
25322,70844,acknowledged - all,I,7308,3m,achievement,29.0,USA,m,single,n
25323,70845,do - this,,737,3m,affection,25,IND,f,single,y
25324,70845,Make - call,,737,3m,affection,25,IND,f,single,y
25325,70846,Received - raise,,2583,3m,achievement,28.0,USA,m,married,y
25326,70848,emailed - spouse,I,8945,3m,affection,31.0,USA,f,married,y
